2025-08-27 19:02:06 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 19:03:05 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-27 19:03:05 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail.msg
2025-08-27 19:03:05 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 19:03:12 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-27 19:03:52 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-27 20:08:04 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-27 20:08:04 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-27 20:09:05 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail2.msg
2025-08-27 20:09:52 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-27 20:10:05 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-27 20:10:05 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail2.msg
2025-08-27 20:10:05 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 20:10:10 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-27 20:11:37 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail2.msg
2025-08-27 20:11:37 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail2.msg
2025-08-27 20:22:06 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail3.msg
2025-08-27 20:26:14 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-27 20:26:29 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-27 20:26:29 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail3.msg
2025-08-27 20:26:29 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 20:26:33 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail4.msg
2025-08-27 20:26:33 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 20:26:36 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-27 20:29:55 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail4.msg
2025-08-27 20:29:56 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail4.msg
2025-08-27 22:58:20 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\From monitoring@company.com.msg
2025-08-27 23:00:15 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-27 23:01:11 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-27 23:01:11 | src.dataingestion.fileprocessor | INFO | Change detected in: From monitoring@company.com.msg
2025-08-27 23:01:11 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 23:01:16 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-27 23:02:07 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail5.msg
2025-08-27 23:03:42 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-27 23:04:44 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-27 23:04:44 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail5.msg
2025-08-27 23:04:44 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 23:04:48 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-27 23:05:07 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail6.msg
2025-08-27 23:09:01 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-27 23:09:44 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-27 23:09:44 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail6.msg
2025-08-27 23:09:44 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 23:09:49 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-27 23:10:50 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail7.msg
2025-08-27 23:14:16 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-27 23:15:15 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-27 23:15:15 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail7.msg
2025-08-27 23:15:15 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 23:15:19 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-27 23:15:34 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail8.msg
2025-08-27 23:21:28 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-27 23:22:13 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-27 23:22:13 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail8.msg
2025-08-27 23:22:13 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 23:22:17 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-27 23:22:26 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail9.msg
2025-08-27 23:22:28 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail9.msg
2025-08-27 23:22:28 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 23:22:31 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail9.msg
2025-08-27 23:22:33 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail9.msg
2025-08-27 23:26:30 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail9.msg
2025-08-27 23:26:31 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail9.msg
2025-08-27 23:29:14 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail10.msg
2025-08-27 23:29:16 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail10.msg
2025-08-27 23:29:16 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-27 23:29:21 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail10.msg
2025-08-27 23:29:23 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail10.msg
2025-08-27 23:29:47 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 01:00:32 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:00:33 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 01:01:55 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail11.msg
2025-08-28 01:01:57 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:01:57 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:02:34 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 01:03:03 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:03:03 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:03:03 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:03:59 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:04:00 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:04:00 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:07:05 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:07:05 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:07:05 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:08:29 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:08:29 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:08:29 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:09:52 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:09:52 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:09:52 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:11:56 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:11:56 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:11:56 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:14:50 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:14:50 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:14:50 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:18:29 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:18:29 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:18:29 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:19:19 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:19:20 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail11.msg
2025-08-28 01:19:20 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:19:27 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 01:20:08 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 01:25:26 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:25:26 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 01:25:42 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail12.msg
2025-08-28 01:25:44 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail12.msg
2025-08-28 01:25:44 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:25:52 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail12.msg
2025-08-28 01:25:54 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail12.msg
2025-08-28 01:28:02 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 01:29:14 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:29:14 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 01:29:52 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail13.msg
2025-08-28 01:29:54 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail13.msg
2025-08-28 01:29:54 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:30:32 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 01:31:36 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:31:36 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail13.msg
2025-08-28 01:31:36 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:31:42 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 01:33:19 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail13.msg
2025-08-28 01:33:20 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail13.msg
2025-08-28 01:33:43 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 01:34:29 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:34:29 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 01:34:50 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail14.msg
2025-08-28 01:34:52 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail14.msg
2025-08-28 01:34:52 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:34:59 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail14.msg
2025-08-28 01:35:01 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail14.msg
2025-08-28 01:37:52 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 01:42:52 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:42:53 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 01:43:09 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail15.msg
2025-08-28 01:43:11 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail15.msg
2025-08-28 01:43:11 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:43:18 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail15.msg
2025-08-28 01:43:20 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail15.msg
2025-08-28 01:43:57 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 01:49:37 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:49:37 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 01:49:46 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail16.msg
2025-08-28 01:49:48 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail16.msg
2025-08-28 01:49:48 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:52:47 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 01:56:32 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:56:32 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail16.msg
2025-08-28 01:56:32 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:57:29 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 01:57:29 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail16.msg
2025-08-28 01:57:29 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:57:40 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 01:57:50 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail17.msg
2025-08-28 01:57:52 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail17.msg
2025-08-28 01:57:52 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 01:57:56 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail17.msg
2025-08-28 01:57:58 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail17.msg
2025-08-28 02:01:52 | src.dataingestion.startfilewatcher | INFO | Stopped watching.
2025-08-28 02:11:13 | src.dataingestion.initialscan | INFO | Running initial scan...
2025-08-28 02:11:14 | src.dataingestion.startfilewatcher | INFO | Watching folder: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents
2025-08-28 02:11:27 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail18.msg
2025-08-28 02:11:29 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail18.msg
2025-08-28 02:11:29 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 02:11:40 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail18.msg
2025-08-28 02:11:42 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail18.msg
2025-08-28 02:13:06 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail19.msg
2025-08-28 02:13:08 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail19.msg
2025-08-28 02:13:08 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 02:13:11 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail19.msg
2025-08-28 02:13:13 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail19.msg
2025-08-28 02:14:45 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail20.msg
2025-08-28 02:14:47 | src.dataingestion.fileprocessor | INFO | Change detected in: testemail20.msg
2025-08-28 02:14:47 | src.dataingestion.fileprocessor | INFO | Found Email
2025-08-28 02:14:50 | src.dataingestion.watcher | INFO | New file detected: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail20.msg
2025-08-28 02:14:52 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail20.msg
2025-08-28 02:15:40 | src.dataingestion.watcher | INFO | File modified: C:\Users\abhimaku\OneDrive - AMDOCS\Documents\Agentic AI Learning\AgentAdmin\Documents\testemail19.msg
